[-5.2, 2.0689, 0.643]
[-5.2, 2.44609, 0.424]
[-5.2, -0.10159999999999991, 0.435]
[-5.2, 1.3424900000000002, 0.606]
[-5.2, -0.050400000000000056, 0.377]
[-5.2, -0.16002000000000005, 0.383]
[-5.2, -0.16002000000000005, 0.383]
[-5.2, -0.16002000000000005, 0.383]
[-5.2, -0.16002000000000005, 0.383]
[-5.2, -0.16002000000000005, 0.383]
[-5.2, -0.16002000000000005, 0.383]
[-5.2, -0.16002000000000005, 0.383]
[-5.2, 2.1338, 0.817]
[-5.2, -0.16002000000000005, 0.383]
[-5.2, -1.418009999999998, 0.493]
